ОГРН предприятия;Код ОКПД2 продукции, включенной в реестр по ПП 719
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1082456000461;28.30.23.120
1030204584959;26.51.12.160
1125509000825;28.30.39.000
1125509000825;28.30.31.110
1125509000825;28.30.31.110
1104433000066;14.20.10.640
1125509000825;28.30.32.130
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1125509000825;28.30.32.130
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.12.190
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.11.150
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1132312013206;31.01.12.190
1072404001196;31.03.12.120
1072404001196;31.03.12.130
1072404001196;31.03.12.110
1072404001196;31.03.12.110
1072404001196;31.03.12.110
1072404001196;31.03.12.110
1165476112779;31.03.12.120
1165476112779;13.92.29.190
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1155003003121;32.50.50.000
1155003003121;32.50.30.110
1155003003121;32.50.30.110
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;32.99.11.140
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1087746738617;14.12
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1022201512431;27.11.31.000
1046758313315;28.30.83.140
1133704000627;13.92.29
1046758313315;28.30.83.140
1133704000627;13.92.11
1133704000627;13.92.24
1133704000627;13.99.19
1133704000627;13.92.24
1133704000627;13.92.24
1133704000627;13.92.24
1133704000627;13.92.24
1133704000627;13.92.16
1149102126964;27.11.50.120
1101674000405;23.11.12.120
1046758313315;28.30.83.140
1149102126964;27.11.43.000
1101674000405;23.11.12.120
1101674000405;23.11.12.120
1101674000405;23.12.11
1101674000405;23.11.12.110
1101674000405;23.11.12.110
1101674000405;23.12.13.110
1101674000405;23.11.12.110
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1026101343620;14.19.23.210
1025001283031;14.12.30.180
1025001283031;14.12.30.180
1025001283031;14.12.30.180
1025001283031;14.12.30.190
1137746732804;22.21.30
1137746732804;22.21.30
1137746732804;22.21.30
1137746732804;22.21.30
1137746732804;22.21.30
1137746732804;22.21.30
1063702144395;13.95.10.110
1063702144395;13.95.10.110
1063702144395;13.95.10.110
1063702144395;13.95.10.110
1063702144395;13.95.10.112
1093702006100;14.13.32.110
1093702006100;14.13.21.120
1093702006100;14.13.22.110
1093702006100;14.13.21.120
1093702006100;14.13.31.120
1151690022065;31.01.12.130
1151690022065;31.01.12.130
1151690022065;31.01.12.133
1200200069365;14.19.32.120
1034205029429;14.12
1151690022065;31.01.12.131
1151690022065;31.01.12.131
1151690022065;31.01.12.131
1151690022065;31.01.12.139
1151690022065;31.01.12.140
1151690022065;31.01.12.150
1151690022065;31.01.12.160
1151690022065;31.01.12.190
1151690022065;31.01.12.190
1117847053576;28.93.15.128
1117847053576;28.93.15.128
1151690022065;31.02.10.110
1117847053576;28.93.15.128
1117847053576;28.93.15.128
1151690022065;31.01.12.110
1034205029429;14.12
1151690022065;31.02.10.120
1117847053576;28.93.15.128
1151690022065;31.02.10.140
1117847053576;28.93.15.128
1151690022065;31.02.10.190
1117847053576;28.93.15.128
1151690022065;31.09.12.120
1117847053576;28.93.15.128
1151690022065;31.09.12.120
1117847053576;28.93.15.128
1151690022065;31.09.13.140
1117847053576;28.93.15.128
1151690022065;31.09.12.120
1117847053576;28.93.15.128
1151690022065;31.09.12.121
1117847053576;28.93.15.128
1151690022065;31.09.12.122
1151690022065;31.09.12.122
1025700517842;28.13.14.190
1151690022065;31.01.12.110
1034205029429;14.12
1151690022065;31.09.12.123
1151690022065;31.09.12.123
1151690022065;31.09.12.123
1151690022065;31.09.12.124
1151690022065;31.09.12.129
1151690022065;31.09.12.130
1151690022065;31.09.12.130
1151690022065;31.09.12.131
1151690022065;31.09.12.132
1151690022065;31.09.12.133
1025700517842;28.13.14.110
1151690022065;31.01.12.120
1034205029429;14.12
1151690022065;31.09.12.139
1151690022065;31.09.12.139
1151690022065;31.09.13.140
1151690022065;31.09.13.141
1151690022065;31.09.13.142
1151690022065;31.09.13.190
1151690022065;31.02.10.140
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12.121
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.12
1151690022065;31.01.12.120
1026101716453;31.09.12
1034205029429;14.12
1026101716453;31.09.12.130
1026101716453;31.09.12
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.12.130
1026101716453;31.09.13.120
1026101716453;31.09.13.120
1026101716453;31.09.13.120
1026101716453;31.09.13.120
1026101716453;31.09.13.120
1026101716453;31.09.13.120
1026101716453;31.09.12
1026101716453;31.09.13.120
1026101716453;31.09.13.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12
1026101716453;31.09.12.121
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.09.12.120
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.09.12
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.02.10.140
1026101716453;31.09.12
1026101716453;31.09.12
1026101716453;31.09.13.140
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.190
1026701427774;28.13.28.000
1151690022065;31.01.12.121
1026701427774;26.51.53.110
1034205029429;14.12
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;27.11.50.120
1026701427774;26.51.53.110
1026701427774;28.25.13.119
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1026701427774;26.51.53.110
1116673009100;31.01.11
1151690022065;31.01.12.122
1034205029429;14.12
1116673009100;31.02.10
1116673009100;31.09.11
1116673009100;31.03.12
1116673009100;31.01.12
1116673009100;31.09.12
1025202195952;28.99.39.190
1151690022065;31.01.12.122
1034205029429;14.12
304616822900066;14.12
1151690022065;31.01.12.130
304616822900066;14.12
304616822900066;14.12
304616822900066;14.12
304616822900066;14.12
304616822900066;14.12
1096190000060;28.30.51.000
310431431900017;32.50.50.190
304434502100021;31.09.12.132
304434502100021;31.01.12.190
304434502100021;31.01.12.110
304434502100021;31.01.11.110
304434502100021;31.01.11.130
304434502100021;31.01.11.150
304434502100021;31.09.11.190
1096190000060;28.30.33.113
304434502100021;31.01.12.130
304434502100021;31.01.12.131
304434502100021;31.01.12.139
304434502100021;31.01.12.140
304434502100021;31.09.11.110
304434502100021;31.01.12.150
304434502100021;31.02.10.120
304434502100021;31.09.12.121
1097746776643;26.20.13.000
1096190000060;28.30.33.113
1020201881116;29.10.30.110
1096190000060;28.30.33.113
1063702159290;13.92.29
1063702159290;13.92.11
1063702159290;13.92.11
1063702159290;13.99.19
1063702159290;13.99.19
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.86.110
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.52.000
1065903037969;28.30.52.000
1065903037969;28.30.86.110
1065903037969;28.30.52.000
1065903037969;28.30.53.000
1065903037969;28.30.86.110
1065903037969;28.30.86.110
1065903037969;28.30.86.110
1065903037969;28.30.86.110
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1065903037969;28.30.53.000
1101650006479;29.10.59.390
1101650006479;29.10.59.310
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.310
1091688000700;29.10.59.390
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.390
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.310
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1091688000700;29.10.59.390
1032600750610;14.19.11.160
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1136188001553;20.16.56.190
1123256006191;14.19.21.130
1123256006191;14.19.21.130
1123256006191;14.19.21.130
1123256006191;14.19.21.130
1123256006191;14.19.21.130
1123256006191;14.19.21.130
1167847480130;29.20.21.120
1065047058581;31.01.11.121
1065047058581;31.01.11.130
1063326006150;16.24.13.110
1065047058581;31.01.11.130
1065047058581;31.09.11.190
1065047058581;31.09.11.190
1065047058581;31.01.11.129
1065047058581;31.09.11.190
1065047058581;31.09.11.190
1065047058581;31.01.11.123
1065047058581;31.01.11.122
1096188001030;20.30.12.150
1027739072327;14.19.23.210
1157154022585;31.09.12.131
1157154022585;31.09.12.120
1157154022585;31.09.13.190
1157154022585;31.02.10.120
1157154022585;31.02.10.120
1157154022585;31.02.10.110
1157154022585;31.01.12.190
1157154022585;31.01.12.190
1157154022585;31.01.12.190
1157154022585;31.01.12.190
1157154022585;31.01.12.190
1063326006150;16.24.13.110
1157154022585;31.01.12.160
1157154022585;31.01.12.160
1157154022585;31.09.13.190
1157154022585;31.01.12.150
1157154022585;31.01.12.150
1157154022585;31.01.12.150
1157154022585;31.01.12.150
1157154022585;31.01.12.150
1157154022585;31.01.12.140
1157154022585;31.01.12.140
1157154022585;31.01.12.139
1157154022585;31.01.12.133
1157154022585;31.01.12.131
1157154022585;31.09.13.190
1157154022585;31.01.12.130
1157154022585;31.01.12.129
1157154022585;31.01.12.129
1157154022585;31.01.12.129
1157154022585;31.01.12.129
1157154022585;31.01.12.122
1157154022585;31.01.12.122
1157154022585;31.01.12.122
1157154022585;31.01.12.120
1157154022585;31.01.12.120
1157154022585;31.09.13.190
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.110
1157154022585;31.01.12.139
1157154022585;31.01.12.139
1157154022585;31.09.13.190
1157154022585;31.01.12.139
1157154022585;31.01.12.139
1157154022585;31.01.12.139
1157154022585;31.01.12.139
1157154022585;31.01.12.139
1157154022585;31.01.12.130
1157154022585;31.01.12.129
1157154022585;31.01.12.110
1157154022585;31.09.13.190
1157154022585;31.09.13.190
1157154022585;31.09.13.190
1157154022585;31.09.13.190
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.29.22.120
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1149102099640;28.24.11.000
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
1097415001881;29.10.30.190
